id,customer_id,employee_id,product_id,transaction_date,quantity,discount_amount,reward_point
597,51,1,1342,14:58.0,2,0,2.02
598,199,2,51,42:13.0,4,0,4.95
599,1217,20,346,30:26.0,8,0,0.95
600,1183,17,842,55:30.0,8,0,12.29
601,1509,20,1199,30:57.0,10,13.13,15.71
602,1985,5,680,27:39.0,2,0,2.19
603,731,1,593,21:40.0,7,29.95,12.22
604,425,5,650,26:10.0,4,0,1.26
605,1139,7,792,45:03.0,3,0,1.89
606,1779,13,136,09:51.0,8,25.39,8.39
607,1600,4,789,22:15.0,2,0,1.13
608,946,7,947,16:54.0,8,0,8.85
609,1002,4,1049,06:18.0,2,0,0.22
610,566,1,1534,05:36.0,10,0,10.29
611,1402,13,180,30:32.0,8,0,4.09
612,1632,4,1481,03:26.0,4,0,3.36
613,920,10,1724,45:22.0,7,0,12.54
614,1248,20,528,19:45.0,10,0,16.1
615,993,1,1017,17:59.0,8,0,8.84
616,413,17,21,28:40.0,8,0,6.08
617,1427,4,1751,28:36.0,3,0,1.32
618,955,5,1561,46:29.0,10,0,19.39
619,886,4,1376,10:05.0,4,11.63,5.58
620,684,2,22,59:08.0,7,0,8.08
621,1799,4,1726,51:35.0,3,0,3.15
622,1874,13,717,57:20.0,7,0,0.01
623,83,1,1016,51:47.0,3,0,3.64
624,887,7,442,18:09.0,10,0,16.36
625,909,2,867,28:42.0,8,0,11.98
626,1979,1,1412,56:13.0,1,16.14,1.18
627,153,13,614,07:04.0,7,0,10.46
628,1635,2,1102,02:02.0,1,0,1.1
629,141,5,1356,13:01.0,2,0,0.01
630,435,1,70,20:02.0,7,0,3.78
631,497,7,678,11:07.0,7,0,1.7
632,1166,20,1030,50:59.0,9,0,6.4
633,1163,4,324,05:48.0,9,3.65,9.11
634,388,2,49,49:31.0,2,0,1.94
635,544,2,848,15:00.0,10,0,3.9
636,1138,13,537,24:24.0,8,0,8.13
637,208,7,1543,40:43.0,1,46.13,1.36
638,1903,10,995,13:14.0,5,0,3.35
639,775,7,85,37:50.0,10,0,16.05
640,339,4,472,01:51.0,1,0,0.08
641,673,4,301,37:38.0,4,0,6.67
642,91,17,107,05:17.0,5,0,6.44
643,753,17,81,18:08.0,9,0,6.35
644,1626,4,1210,40:06.0,9,0,2.73
645,332,1,1948,11:02.0,9,4.26,6.52
646,1110,13,55,48:31.0,10,0,18.56
647,400,1,289,40:16.0,5,28.98,1.98
648,1224,13,650,53:58.0,1,0,1.13
649,1756,2,275,49:31.0,3,0,1.14
650,839,13,1407,37:54.0,3,0,3.57
651,636,10,1563,17:16.0,1,13.19,1.66
652,458,7,409,57:20.0,1,34.86,1.29
653,1487,4,583,33:05.0,6,0,7.44
654,795,10,1154,55:03.0,1,0,0.54
655,249,4,1642,55:55.0,5,0,9.6
656,1951,1,441,33:50.0,1,0,0.06
657,708,1,617,49:26.0,3,0,1.16
658,347,17,1948,39:49.0,8,0,1.69
659,1177,2,334,10:19.0,9,0,4.01
660,1532,17,424,50:45.0,8,0,9.17
661,737,7,191,23:45.0,2,6.56,2.82
662,1543,17,774,46:23.0,8,0,13.68
663,1704,10,93,57:13.0,1,4.62,0.92
664,1172,4,24,49:06.0,5,0,0.65
665,1275,1,201,01:19.0,3,0,2.33
666,194,17,1762,21:10.0,3,0,4.24
667,1380,10,325,00:44.0,3,0,5.33
668,842,1,344,22:54.0,5,49.78,5.6
669,1200,13,1942,53:04.0,10,14.15,4.46
670,876,1,720,27:01.0,2,0,0.64
671,1096,5,1276,16:25.0,8,0,6.27
672,157,5,691,05:17.0,6,0,1.67
673,1731,4,673,55:45.0,8,0,5.26
674,1747,10,1657,48:14.0,4,0,1.74
675,1340,20,1511,08:24.0,3,0,1.84
676,1071,7,1058,01:08.0,6,0,8.02
677,415,4,1142,59:07.0,6,0,6.18
678,1183,2,771,46:19.0,10,0,18.09
679,789,13,30,59:44.0,3,0,4.17
680,1484,10,1158,34:27.0,9,0,12.63
681,1448,2,1258,56:20.0,4,15.88,2.29
682,130,10,97,37:03.0,4,0,1.17
683,92,7,1349,33:52.0,10,0,14.58
684,1714,7,992,29:51.0,1,0,1.05
685,1227,4,534,30:37.0,4,0,3.41
686,1241,10,93,11:58.0,6,0,5.94
687,1154,10,1173,33:17.0,10,0,19.53
688,1982,17,1162,51:55.0,9,0,5.74
689,1055,4,1837,15:24.0,5,0,6.06
690,508,13,1879,55:34.0,2,0,3.01
691,633,1,839,15:04.0,7,0,1.6
692,137,17,1712,21:28.0,4,0,4.7
693,1703,7,794,25:51.0,1,0,0.6
694,1310,7,1396,16:24.0,9,21.23,5.16
695,401,17,283,11:50.0,8,0,7.11
696,845,10,435,25:59.0,2,0,2.72
697,1146,13,1311,21:40.0,8,0,10.1
698,275,10,1656,39:47.0,5,48.47,2
699,1264,10,420,15:11.0,6,0,6.91
700,1865,4,1829,09:56.0,2,0,0.32
701,608,17,903,48:38.0,9,0,1.15
702,1513,13,1343,22:39.0,3,0,4.65
703,361,1,1150,54:08.0,2,0,3.48
704,1264,17,1068,53:04.0,5,0,0.19
705,1536,5,763,05:25.0,10,0,10.88
706,1365,13,905,17:58.0,6,0,0.81
707,1904,17,1871,54:51.0,2,0,1.69
708,1745,2,52,29:59.0,10,0,17.99
709,1391,7,360,35:42.0,1,0,0.48
710,807,2,1583,55:38.0,2,0,3.77
711,246,17,340,46:11.0,1,0,0.64
712,485,5,213,38:50.0,1,30.84,2
713,1776,5,122,37:04.0,6,0,11.29
714,769,2,780,38:55.0,8,0,11.14
715,350,13,446,48:05.0,9,0,7.95
716,510,20,52,23:04.0,3,35.48,0.46
717,872,13,1256,12:27.0,9,16.18,1.42
718,1686,2,1200,52:27.0,5,0,4.96
719,341,1,1759,17:57.0,6,13.38,5.4
720,242,5,805,56:41.0,9,0,0.47
721,730,10,705,50:16.0,4,0,5.47
722,888,4,66,36:48.0,5,0,6.58
723,325,20,893,00:47.0,2,0,0.69
724,361,2,1715,08:05.0,2,0,3.89
725,813,13,646,43:03.0,9,0,9.78
726,1088,13,173,01:50.0,8,0,12.89
727,2,20,955,43:01.0,4,0,5.26
728,1470,5,1908,10:35.0,9,0,1.01
729,905,17,36,17:35.0,10,0,13.77
730,1556,13,1612,50:33.0,5,0,1.16
731,992,4,1394,24:00.0,5,0,8.94
732,879,13,1459,27:48.0,4,0,3.23
733,1008,5,164,51:27.0,9,0,4.55
734,409,17,114,06:28.0,4,0,4.79
735,1864,13,1819,59:23.0,9,0,7.9
736,1879,7,1314,15:38.0,1,0,0.4
737,166,4,1370,25:56.0,7,0,7.02
738,192,20,910,59:24.0,4,0,5.44
739,875,2,1564,35:30.0,1,0,0.47
740,1509,20,1806,54:27.0,3,0,3.47
741,179,7,1453,18:17.0,4,0,1.08
742,1222,17,1664,14:44.0,6,0,11.35
743,1748,20,1839,08:49.0,7,0,9.39
744,1856,7,1629,43:52.0,2,0,1.97
745,1065,1,1920,22:48.0,1,0,1.63
746,473,20,163,03:01.0,3,0,0.02
747,1172,4,1707,17:59.0,8,0,14.67
748,1137,4,341,34:50.0,2,0,1.32
749,1005,4,1947,21:49.0,8,0,7.91
750,765,1,368,27:07.0,10,0,0.56
751,692,7,1671,19:37.0,2,0,2.06
752,567,20,985,45:59.0,3,0,4.8
753,1777,7,1903,55:14.0,8,0,0.3
754,117,2,143,32:07.0,1,0,0.08
755,1257,7,5,44:41.0,4,0,2.28
756,1967,17,472,08:03.0,5,0,0.32
757,1083,7,1851,09:30.0,7,0,10.65
758,1551,1,985,06:54.0,6,0,6.16
759,738,10,1764,19:59.0,6,0,7.2
760,1993,7,403,54:25.0,5,0,4.59
761,1298,5,341,15:29.0,10,0,1.39
762,561,10,1514,13:28.0,5,0,4.98
763,206,2,1447,53:10.0,4,15.77,3.98
764,265,17,1519,48:13.0,9,0,7.39
765,112,7,1371,04:48.0,1,0,0.92
766,1388,13,384,40:23.0,9,0,9.08
767,441,10,1353,18:50.0,9,0,12.86
768,731,13,180,30:39.0,7,0,4.01
769,1494,10,1098,53:00.0,2,0,1.06
770,466,2,394,56:42.0,2,0,2.85
771,519,7,1956,19:07.0,7,0,4.61
772,489,4,884,14:46.0,9,41.71,9.93
773,869,20,449,36:42.0,8,0,2.04
774,1766,17,1248,05:39.0,1,0,0.74
775,290,7,637,25:54.0,2,3.3,3.1
776,1750,4,1785,40:04.0,1,0,0.99
777,524,7,1648,45:33.0,6,44.33,11.13
778,1550,17,1155,55:59.0,9,0,11.67
779,1027,1,1154,02:28.0,5,11.77,7.31
780,171,5,1287,12:38.0,1,0,0.55
781,1407,13,276,25:48.0,6,0,0.52
782,636,5,555,19:40.0,4,0,3.67
783,1959,5,651,58:19.0,10,0,18.42
784,1853,13,1199,08:30.0,2,33.24,0.17
785,165,20,915,22:03.0,3,43.11,2.22
786,536,13,1669,58:38.0,6,0,11.15
787,1258,13,1676,32:07.0,1,0,0.74
788,128,2,1125,14:41.0,4,0,6.95
789,1649,2,187,25:09.0,9,0,11.9
790,942,10,538,58:15.0,8,0,14.42
791,1093,4,1226,28:09.0,2,41.85,1.73
792,1361,1,1300,09:06.0,7,0,4.31
793,1650,5,664,31:38.0,6,0,5.58
794,408,13,354,45:27.0,3,0,4.09
795,371,7,605,55:50.0,9,0,0.08
796,628,13,1647,00:06.0,7,0,1.97
797,1993,10,1560,49:33.0,4,0,7.37
798,1345,5,1798,14:05.0,4,0,5.26
799,260,17,34,36:07.0,5,0,9.75
800,596,7,92,54:40.0,4,0,1.51
801,1904,5,613,06:38.0,7,0,4.72
802,894,10,1928,09:17.0,1,11.33,1.29
803,1155,17,134,11:28.0,2,0,3.05
804,328,10,1354,10:14.0,6,0,8.39
805,272,5,1827,47:58.0,4,0,3.44
806,185,2,1602,58:15.0,2,0,2.99
807,684,5,1913,09:33.0,2,0,0.78
808,1963,7,1480,40:27.0,1,7.49,1.65
809,1801,4,1284,55:52.0,3,4.07,1.74
810,999,2,1163,45:19.0,1,0,0.19
811,705,13,521,44:22.0,9,0,2.72
812,390,13,504,17:52.0,2,0,2.86
813,925,5,1801,37:08.0,1,0,0.46
814,893,2,1533,16:07.0,8,0,6.33
815,489,20,160,04:16.0,9,0,8.81
816,1751,17,590,29:56.0,7,9.22,3.19
817,968,17,10,49:47.0,2,0,0.6
818,1680,13,1684,27:06.0,1,0,1.65
819,540,5,1183,40:55.0,4,0,0.76
820,1832,7,651,17:19.0,2,0,3.92
821,1960,1,1289,38:32.0,8,0,7.48
822,1117,10,492,12:32.0,7,0,2.49
823,1548,5,1311,45:28.0,1,0,0.67
824,428,5,1505,07:50.0,6,0,5
825,1393,1,1556,38:55.0,8,0,10.5
826,1830,17,1850,54:01.0,6,0,10.32
827,1174,13,1639,05:30.0,2,0,2.99
828,1157,17,362,29:01.0,5,0,9.82
829,1963,7,1890,09:21.0,9,0,5.66
830,324,17,1045,50:16.0,8,0,10.4
831,584,10,844,02:49.0,10,0,8.96
832,1096,4,1854,53:08.0,1,0,1.5
833,1089,1,1235,46:09.0,7,0,11.25
834,410,1,164,48:15.0,5,0,0.28
835,141,10,1812,18:19.0,6,0,11.41
836,1841,20,146,16:16.0,4,0,4.64
837,1721,13,951,19:33.0,7,0,4.58
838,594,10,226,26:07.0,3,0,0.33
839,710,4,55,49:44.0,1,0,1.53
840,821,5,1949,53:17.0,8,0,0.22
841,1737,2,1399,26:07.0,6,0,9.92
842,504,20,611,24:37.0,2,0,0.19
843,1209,17,446,46:03.0,4,0,3.49
844,1520,7,1855,01:08.0,2,0,0.79
845,468,7,642,48:13.0,7,0,9.87
846,1266,10,1071,40:18.0,4,0,1.42
847,670,10,1206,50:03.0,6,0,11.82
848,67,4,1993,51:20.0,7,0,10.49
849,786,20,764,48:31.0,8,0,9.66
850,515,17,46,43:57.0,1,0,1.7
851,419,7,436,01:28.0,10,0,1.27
852,208,2,1415,39:57.0,4,0,3.5
853,934,7,1115,36:30.0,2,0,0.24
854,898,7,1839,08:39.0,8,0,4.35
855,173,2,778,44:36.0,6,39.86,2.55
856,580,10,1050,12:29.0,2,41.97,1.86
857,1708,7,200,05:08.0,6,34.13,8.36
858,1288,5,1619,46:25.0,3,0,3.9
859,416,2,883,10:56.0,5,0,9.68
860,1862,5,1455,24:14.0,4,29.87,2.69
861,920,2,184,32:54.0,2,0,3.99
862,641,13,1335,34:24.0,4,26.85,4.71
863,227,5,1407,24:31.0,5,0,4.65
864,673,17,418,17:04.0,4,0,6.71
865,679,7,961,50:26.0,4,0,1.03
866,284,1,786,54:19.0,8,0,12.02
867,829,10,229,47:54.0,5,0,8.25
868,1033,10,1964,46:29.0,4,0,1.78
869,1534,4,1158,39:08.0,10,0,6.46
870,1181,1,1348,33:53.0,2,0,3.83
871,265,20,728,57:23.0,9,0,9.32
872,1497,5,1499,27:33.0,2,27.59,2.84
873,1868,2,501,00:34.0,6,0,7.72
874,532,5,342,02:40.0,9,0,3.91
875,1257,10,570,01:15.0,10,0,1.28
876,1396,20,351,43:41.0,6,0,6.03
877,1237,7,1071,25:47.0,2,0,3.21
878,512,4,1831,43:40.0,8,32.46,5.72
879,803,1,1605,12:29.0,8,47.53,1.15
880,122,1,788,29:36.0,6,0,5.03
881,854,13,1391,32:49.0,8,0,1.16
882,1800,13,1934,36:34.0,3,0,5
883,32,13,967,56:19.0,5,0,0.16
884,1188,20,240,41:31.0,7,9.68,4.73
885,1124,4,833,14:42.0,8,0,14.17
886,446,20,1019,37:34.0,1,0,1.98
887,1107,13,47,25:08.0,1,0,1.43
888,469,5,65,18:49.0,5,0,2.81
889,662,4,1455,20:38.0,4,0,5.25
890,1016,13,1152,33:50.0,6,45.93,2.6
891,1346,4,358,27:07.0,2,0,1.43
892,1733,4,1866,40:31.0,1,0,0.45
893,417,2,391,56:18.0,10,0,15.84
894,1682,1,12,38:26.0,7,0,9.57
895,1526,1,843,25:54.0,7,0,11.68
896,1266,7,41,49:00.0,6,22.85,2.32
897,1913,17,1495,15:47.0,7,2.83,12.46
898,1271,13,340,33:24.0,4,0,7.85
899,944,5,1366,00:10.0,4,0,3.07
900,991,4,159,00:35.0,2,0,3.54
901,1269,4,1140,46:24.0,4,0,3.81
902,1060,2,286,51:40.0,6,0,6.67
903,1996,1,1291,35:28.0,6,0,1.98
904,1554,1,397,40:19.0,4,0,0.38
905,1937,17,1054,56:43.0,2,0,0.84
906,1610,1,1603,01:41.0,6,0,7.22
907,849,5,1152,19:09.0,8,0,3.82
908,779,17,814,47:05.0,2,34.53,0.24
909,105,7,295,56:31.0,1,0,1.06
910,1636,1,1511,16:10.0,2,0,3.56
911,1021,4,1294,33:21.0,1,0,1.91
912,1858,20,1475,50:49.0,8,0,4.41
913,934,13,1586,09:48.0,5,0,2.53
914,440,17,1593,07:45.0,4,0,2.53
915,1021,10,914,05:42.0,4,20.25,1.07
916,86,7,1151,32:39.0,6,0,10.11
917,1454,17,88,53:03.0,3,0,2.4
918,246,17,925,13:07.0,4,41.73,0.76
919,232,13,863,15:12.0,10,0,12.54
920,802,7,1118,19:41.0,6,0,6.4
921,1424,7,1414,17:58.0,7,0,10.35
922,1397,13,223,56:15.0,2,0,1.74
923,234,17,1304,46:02.0,4,0,4.84
924,1731,1,1522,20:38.0,7,0,1.19
925,1765,2,825,27:42.0,2,0,0.6
926,1647,4,875,22:46.0,4,9.77,5.52
927,822,7,487,45:23.0,8,0,12.96
928,1046,10,1547,50:10.0,4,0,5.4
929,175,5,1607,01:40.0,1,0,1.91
930,644,4,1435,04:44.0,7,0,13.54
931,988,20,1294,25:05.0,6,9.99,7.75
932,488,1,459,13:08.0,1,12.09,0.19
933,1550,20,862,32:02.0,6,5.58,10.37
934,979,2,134,39:22.0,4,0,3.79
935,253,5,1269,16:10.0,4,0,0.46
936,307,20,324,37:10.0,8,0,7.66
937,1368,2,1875,40:23.0,4,0,0.32
938,412,13,1616,11:22.0,5,25.54,7.93
939,870,1,1660,06:22.0,10,0,4.4
940,411,20,719,28:11.0,6,0,5.02
941,1478,2,1537,16:47.0,5,0,8.87
942,1756,10,1629,48:34.0,9,16.39,2.16
943,1840,13,732,22:53.0,1,0,1.55
944,328,13,248,32:28.0,7,0,5.14
945,561,13,1885,35:20.0,6,0,4.49
946,1933,1,787,12:40.0,4,34.72,7.07
947,1510,5,851,30:44.0,4,14.62,0.74
948,1948,2,1184,10:15.0,4,12.98,0.09
949,847,7,874,16:34.0,9,0,9.14
950,782,4,1018,12:57.0,1,0,0.37
951,23,4,1854,58:09.0,8,0,1.98
952,1893,2,1943,38:51.0,7,0,4.11
953,1017,4,1603,02:20.0,10,0,1.65
954,1910,13,1657,22:22.0,6,0,5.83
955,1109,1,1628,51:26.0,1,0,1.01
956,1126,2,487,33:10.0,3,0,5.75
957,598,10,1777,00:55.0,2,0,1.14
958,400,2,1887,16:30.0,2,0,2.36
959,1612,10,1149,53:48.0,2,11.75,3.04
960,1367,4,1151,08:52.0,8,21.52,2.61
961,1738,7,425,50:27.0,4,0,1.14
962,315,4,1179,07:16.0,7,0,11.98
963,65,4,204,03:42.0,8,0,3.32
964,1348,1,1930,13:19.0,1,0,1.26
965,1055,4,864,41:57.0,5,0,4.51
966,1637,4,655,58:21.0,4,0,5.9
967,156,10,398,45:19.0,1,0,1.52
968,929,5,351,14:43.0,1,0,0.33
969,1787,17,581,46:11.0,7,0,0.22
970,1006,10,39,51:21.0,2,0,2.97
971,598,20,113,20:25.0,6,0,5.23
972,438,10,628,18:49.0,9,0,12.79
973,164,1,1479,05:01.0,10,27.03,7.64
974,1013,1,1212,22:15.0,1,0,1.56
975,1269,20,1543,26:29.0,9,0,17.87
976,116,1,23,20:00.0,9,0,11.77
977,1243,17,1173,37:39.0,6,0,4.35
978,1858,1,1142,52:24.0,8,0,11.04
979,1762,20,960,40:37.0,1,0,1.76
980,1412,4,1000,57:10.0,10,0,14.03
981,1041,17,341,26:39.0,3,0,2.36
982,1799,13,184,53:32.0,10,0,7.2
983,39,5,1644,16:50.0,3,0,1.13
984,1665,20,193,27:49.0,5,0,5.13
985,1458,1,669,20:36.0,6,22.56,1.46
986,728,17,467,03:28.0,7,0,12.35
987,825,17,1500,15:43.0,4,0,5.81
988,426,7,139,41:54.0,9,0,12.86
989,1450,17,1591,43:47.0,10,0,14.59
990,95,5,54,13:59.0,8,0,13.92
991,1972,17,1952,26:34.0,6,0,0.37
992,1845,17,61,21:59.0,6,0,9.52
993,318,13,1456,24:13.0,3,0,2.27
994,1290,4,1977,57:21.0,1,0,1.03
995,51,2,1331,36:08.0,5,0,8.26
996,1769,4,435,04:51.0,9,0,4.16
997,1455,2,141,40:59.0,8,0,3.13
998,491,17,934,33:20.0,4,0,2.57
999,1606,4,780,18:29.0,1,0,1.19
1000,1116,2,118,30:35.0,5,0,2.06
1001,465,13,1525,40:12.0,4,0,0.15
1002,312,7,1409,01:01.0,5,0,2.87
1003,231,7,798,41:39.0,7,0,10.02
1004,1325,5,1166,48:05.0,5,3.77,0.61
1005,1115,7,1500,05:54.0,5,0,5.4
1006,431,10,465,47:19.0,1,0,1.82
1007,1510,10,641,32:12.0,7,29.25,13.25
1008,560,4,1651,36:53.0,10,0,1.55
1009,1529,2,1943,22:56.0,2,0,1.91
1010,13,10,112,50:01.0,7,0,4.36
1011,12,10,1516,55:45.0,5,0,2.54
1012,1172,1,982,23:31.0,1,0,0.63
1013,1113,13,297,45:46.0,9,25.44,16.03
1014,1811,13,1649,32:05.0,8,0,11.63
1015,1361,10,1646,00:42.0,6,0,3.83
1016,629,2,582,09:22.0,2,0,0.01
1017,1177,13,473,18:14.0,4,0,5.82
1018,1368,1,1992,22:38.0,9,0,8.7
1019,1794,5,1008,18:06.0,5,0,0.03
1020,1410,4,1326,42:57.0,9,0,3.01
1021,1431,2,303,34:09.0,7,0,7.16
1022,1236,2,1244,42:57.0,4,8.52,3.08
1023,1112,17,1347,34:19.0,5,0,0.35
1024,1726,13,1818,17:45.0,9,0,8.75
1025,1326,20,435,37:16.0,4,9.53,1.63
1026,1313,13,1594,35:39.0,5,0,0.56
1027,637,1,776,23:42.0,10,0,0.34
1028,889,4,1476,59:12.0,8,0,0.44
1029,327,2,5,54:23.0,3,0,5.52
1030,205,1,1858,06:30.0,8,0,3.47
1031,301,13,919,01:02.0,7,41.1,11.07
1032,54,4,1149,00:35.0,2,23.63,1.68
1033,1407,17,129,51:48.0,1,0,1.01
1034,1609,4,37,38:59.0,5,0,4.76
1035,846,1,862,10:21.0,4,0,6.1
1036,824,1,1800,41:05.0,7,0,8.78
1037,1346,13,786,55:24.0,6,0,4.08
1038,609,2,280,19:37.0,4,0,2.51
1039,430,4,229,49:51.0,4,0,5.95
1040,1181,5,1278,57:26.0,2,0,3.55
1041,1689,10,1592,47:50.0,5,16.24,6.19
1042,137,5,1191,53:57.0,3,0,2.84
1043,830,5,1331,25:41.0,6,0,11.13
1044,69,1,1868,19:38.0,2,9.7,1.92
1045,1575,4,1309,59:13.0,1,0,1.34
1046,1306,7,1951,48:50.0,7,0,6.1
1047,961,13,1068,19:37.0,8,0,15.35
1048,1519,20,381,38:29.0,4,0,1.01
1049,564,13,1215,20:21.0,1,0,0.24
1050,869,13,443,25:51.0,10,0,1.79
1051,1030,1,1531,24:04.0,2,0,3.16
1052,1400,2,954,27:20.0,2,0,0.19
1053,775,13,732,26:12.0,5,0,4.22
1054,1378,7,496,16:02.0,3,0,3.1
1055,1695,17,1931,50:53.0,5,0,2.48
1056,1002,10,1294,32:56.0,6,0,9.14
1057,1047,10,470,15:06.0,10,5.77,3.58
1058,1043,4,1882,11:58.0,8,19.7,5.18
1059,255,17,550,13:34.0,10,0,4.44
1060,1987,1,1933,53:09.0,4,0,2.45
1061,1703,2,1241,27:44.0,3,3.66,1.32
1062,995,5,783,29:49.0,10,30.28,4.58
1063,805,13,254,12:02.0,8,0,13.66
1064,560,17,1598,33:17.0,5,0,7.63
1065,1178,13,1001,02:11.0,1,0,0.93
1066,310,4,1828,13:43.0,5,0,4.25
1067,302,4,1673,00:01.0,2,27.26,2.12
1068,1694,13,555,53:28.0,2,0,3.96
1069,1728,7,981,14:04.0,4,0,6.91
1070,1640,13,655,08:36.0,4,10.3,4.99
1071,409,17,1819,45:28.0,1,0,1.47
1072,927,10,1215,08:46.0,5,0,7.06
1073,1406,13,639,22:51.0,9,0,0.88
1074,786,13,827,45:19.0,4,0,7.61
1075,395,7,1772,58:05.0,10,0,17.66
1076,1292,13,520,31:39.0,5,0,9.74
1077,1046,7,1757,30:46.0,2,0,1.77
1078,1585,10,641,15:55.0,5,0,4.77
1079,1928,5,1027,41:41.0,6,0,9.22
1080,218,10,257,57:30.0,5,0,9.74
1081,1524,1,754,13:42.0,5,0,2.88
1082,1371,17,605,37:49.0,2,17.6,0.42
1083,730,2,368,41:43.0,2,21.84,2.97
1084,1023,17,625,53:38.0,8,0,12.63
1085,1177,2,1074,07:06.0,8,0,13.1
1086,385,20,1174,00:52.0,7,0,10.68
1087,1776,5,703,49:34.0,3,1.74,2.81
1088,660,10,1320,21:54.0,1,0,0.01
1089,1479,2,508,39:08.0,10,0,15.39
1090,1900,10,1795,40:37.0,3,0,5.19
1091,931,7,1043,35:47.0,4,0,6.09
1092,684,4,1316,55:09.0,4,0,1.85
1093,725,13,1352,24:18.0,3,0,0.72
1094,106,7,230,45:12.0,1,0,1.75
1095,1843,10,1863,00:04.0,4,0,5.7
1096,1243,20,1844,15:34.0,8,0,14.72
1097,830,17,1842,57:31.0,10,0,4.38
1098,850,13,1412,48:37.0,4,0,0.72
1099,1734,7,1577,03:19.0,7,27.43,7.46
1100,1138,13,1899,16:37.0,1,0,1.75
1101,820,13,1590,56:12.0,1,0,1.92
1102,1736,20,1618,30:07.0,10,0,3.33
1103,529,2,295,12:59.0,5,0,1.62
1104,641,4,1843,44:42.0,4,0,1.9
1105,57,17,1,51:31.0,2,0,2.73
1106,603,7,1768,18:04.0,3,0,2.42
1107,1342,17,1768,14:52.0,6,0,3.7
1108,952,13,77,21:31.0,6,0,5.27
1109,1930,5,1313,45:38.0,2,0,1.05
1110,656,4,736,35:01.0,3,10.6,0.29
1111,1935,7,1056,18:31.0,5,0,9.2
1112,689,13,860,46:00.0,2,0,2.36
1113,1375,7,1778,32:25.0,9,0,9.11
1114,1364,7,1157,03:53.0,10,0,4.09
1115,841,17,677,57:46.0,8,23.51,3.44
1116,1427,13,188,51:03.0,8,40.76,0.31
1117,1891,13,1485,33:44.0,5,0,1.79
1118,340,1,864,57:03.0,5,0,3.92
1119,615,4,174,26:02.0,3,0,3.46
1120,347,20,263,54:49.0,4,0,6.75
1121,638,20,539,05:23.0,3,0,4.24
1122,882,4,1179,58:10.0,3,0,2.31
1123,1221,2,1903,50:21.0,2,0,1.51
1124,1885,20,566,33:48.0,3,0,0.97
1125,1820,20,1732,41:56.0,2,0,1.83
1126,1922,2,1809,20:16.0,2,34.18,3.28
1127,381,7,1296,50:54.0,2,46.48,1.34
1128,1222,4,1065,54:18.0,7,0,11.32
1129,735,7,286,04:04.0,6,0,8.04
1130,1453,7,202,23:28.0,2,0,1.66
1131,59,1,1670,10:15.0,4,0,1.05
1132,1601,5,336,28:06.0,6,0,11.73
1133,843,1,1519,29:14.0,7,40.87,7.07
1134,5,17,1100,04:11.0,2,0,1.71
1135,895,1,1365,27:51.0,5,0,5.85
1136,966,13,1100,29:34.0,9,0,4.57
1137,698,10,1656,29:49.0,5,0,2.97
1138,700,5,1532,14:23.0,3,23.25,1.07
1139,1593,7,1151,24:24.0,8,0,7.51
1140,1927,4,412,51:47.0,7,0,0.37
1141,613,2,842,09:42.0,1,0,1.79
1142,1573,1,617,51:39.0,2,0,2.79
1143,1528,1,306,51:42.0,3,0,0.36
1144,1245,2,500,54:54.0,9,0,17.74
1145,1879,7,1394,41:41.0,7,23.65,1.48
1146,95,17,1997,20:06.0,6,0,2.12
1147,1886,20,1078,32:05.0,5,0,2.47
1148,595,2,1442,16:23.0,9,0,4.48
1149,988,13,1529,00:21.0,6,0,4.11
1150,1424,4,698,41:55.0,2,0,0.55
1151,1751,7,519,51:42.0,7,0,2.12
1152,915,4,701,02:44.0,3,0,3.07
1153,137,4,1410,56:42.0,4,0,7.33
1154,1123,1,647,21:21.0,1,0,0.26
1155,5,20,1137,14:49.0,7,0,5.63
1156,761,17,1822,31:14.0,9,0,10.83
1157,1204,20,55,16:58.0,3,0,3.96
1158,490,1,1505,21:25.0,4,0,1.92
1159,1308,7,576,02:32.0,8,0,2.56
1160,1010,1,1769,35:32.0,4,0,2.58
1161,989,10,758,39:04.0,6,0,1.23
1162,756,20,1270,03:17.0,10,0,0.68
1163,146,10,1311,32:06.0,5,0,1.27
1164,1142,5,1379,03:57.0,1,0,1.78
1165,530,20,1664,49:18.0,5,0,0.36
1166,1621,7,443,25:10.0,2,0,3.96
1167,1876,17,908,21:31.0,2,3.9,1.41
1168,210,10,1567,29:06.0,5,0,3.5
1169,260,1,946,43:59.0,9,0,17.11
1170,1572,17,1818,46:58.0,2,0,0.93
1171,1164,1,1143,26:44.0,9,0,10.3
1172,512,10,1197,42:02.0,5,0,1.36
1173,277,10,668,18:36.0,4,0,1.49
1174,1981,1,1891,31:38.0,6,0,0.05
1175,259,10,1553,31:10.0,6,0,9.87
1176,1800,2,65,29:04.0,8,0,2.48
1177,875,10,1269,46:09.0,8,0,12.03
1178,947,2,1813,03:00.0,5,0,1.66
1179,208,17,1354,02:03.0,2,0,2.02
1180,749,1,1110,01:04.0,7,0,12.35
1181,889,17,1730,09:13.0,6,0,2.48
1182,1557,20,445,43:41.0,7,0,1.7
1183,183,2,175,24:18.0,4,0,4.52
1184,1271,2,686,24:07.0,5,0,8.36
1185,1047,20,1182,14:55.0,6,18.85,2.75
1186,68,10,995,17:21.0,6,28.26,10.68
